min_entry_score,rsi_oversold,stoch_oversold,bb_std,chandelier_multiplier,position_size_pct,total_trades,winning_trades,losing_trades,win_rate,total_pnl,return_pct,profit_factor,final_capital
2,30,25,2.5,2.0,0.7,188,20,168,10.638297872340425,-910946.304820803,-9.109463048207946,0.2980020384266447,9089053.695179205
2,30,25,2.5,2.5,0.3,194,33,161,17.010309278350515,-241482.56165177072,-2.4148256165177004,0.7052326388876373,9758517.43834823
2,30,25,2.5,2.5,0.5,194,33,161,17.010309278350515,-402869.0249832547,-4.0286902498324775,0.7043347664478645,9597130.975016752
2,30,25,2.5,2.5,0.7,194,33,161,17.010309278350515,-564416.5723049454,-5.644165723049286,0.7034765474028902,9435583.427695071
2,30,25,2.5,3.0,0.3,191,43,148,22.5130890052356,-203048.90215017018,-2.0304890215016904,0.81621819854106,9796951.097849831
2,30,25,2.5,3.0,0.5,191,43,148,22.5130890052356,-341558.7221095939,-3.4155872210959344,0.8133281446119011,9658441.277890407
2,30,25,2.5,3.0,0.7,191,43,148,22.5130890052356,-482360.53318187734,-4.823605331818872,0.8104730166715998,9517639.466818113
2,30,25,2.5,3.5,0.3,178,50,128,28.08988764044944,-192956.25307988422,-1.9295625307989122,0.8546047636804822,9807043.746920109
2,30,25,2.5,3.5,0.5,178,50,128,28.08988764044944,-326081.8821444083,-3.2608188214440643,0.8516796597053123,9673918.117855594
2,30,25,2.5,3.5,0.7,178,50,128,28.08988764044944,-462538.1439948431,-4.625381439948529,0.848774133051468,9537461.856005147
2,35,15,1.5,2.0,0.3,320,16,304,5.0,-510127.1737238078,-5.101271737238206,0.20756509541562576,9489872.82627618
2,35,15,1.5,2.0,0.5,320,16,304,5.0,-836197.8938741549,-8.361978938741329,0.2079586971658399,9163802.106125867
2,35,15,1.5,2.0,0.7,320,16,304,5.0,-1151471.4429975594,-11.514714429975562,0.20835998080316045,8848528.557002444
2,35,15,1.5,2.5,0.3,333,38,295,11.411411411411411,-181883.84208669933,-1.8188384208669701,0.7987648148493315,9818116.157913303
2,35,15,1.5,2.5,0.5,333,38,295,11.411411411411411,-304882.26591394003,-3.0488226591394656,0.7979876456187958,9695117.734086053
2,35,15,1.5,2.5,0.7,333,38,295,11.411411411411411,-429132.0306570651,-4.291320306570847,0.7972477140977612,9570867.969342915
2,35,15,1.5,3.0,0.3,333,58,275,17.417417417417415,-223929.55174903502,-2.239295517490357,0.842209469537171,9776070.448250964
2,35,15,1.5,3.0,0.5,333,58,275,17.417417417417415,-375781.860700367,-3.7578186070038564,0.8404176138042124,9624218.139299614
2,35,15,1.5,3.0,0.7,333,58,275,17.417417417417415,-529453.5052853758,-5.294535052853748,0.8386474695439402,9470546.494714625
2,35,15,1.5,3.5,0.3,313,81,232,25.878594249201274,432426.93190244166,4.324269319024347,1.2464966225458767,10432426.931902435
2,35,15,1.5,3.5,0.5,313,81,232,25.878594249201274,718628.4411181463,7.186284411181399,1.2414456163954777,10718628.44111814
2,35,15,1.5,3.5,0.7,313,81,232,25.878594249201274,1002621.5166626037,10.026215166626013,1.2364438545882477,11002621.516662601
2,35,15,2.0,2.0,0.3,233,14,219,6.008583690987124,-407300.41846195515,-4.073004184619542,0.18390618125384356,9592699.581538046
2,35,15,2.0,2.0,0.5,233,14,219,6.008583690987124,-669924.9538745387,-6.69924953874534,0.18287464322514174,9330075.046125466
2,35,15,2.0,2.0,0.7,233,14,219,6.008583690987124,-925632.1738639376,-9.256321738639455,0.1818438117252105,9074367.826136054
2,35,15,2.0,2.5,0.3,243,30,213,12.345679012345679,-72429.09639847348,-0.7242909639847465,0.8932551007021905,9927570.903601525
2,35,15,2.0,2.5,0.5,243,30,213,12.345679012345679,-123932.73827552795,-1.2393273827553168,0.8906506754941458,9876067.261724468
2,35,15,2.0,2.5,0.7,243,30,213,12.345679012345679,-177915.66066598473,-1.7791566066599638,0.8880982047376468,9822084.339334004
2,35,15,2.0,3.0,0.3,241,40,201,16.59751037344398,-147619.47732215584,-1.4761947732217422,0.8614299155410295,9852380.522677826
2,35,15,2.0,3.0,0.5,241,40,201,16.59751037344398,-249946.67988247704,-2.4994667988247796,0.8592931816931914,9750053.320117522
2,35,15,2.0,3.0,0.7,241,40,201,16.59751037344398,-355220.53330556443,-3.55220533305563,0.8572014001050847,9644779.466694437
2,35,15,2.0,3.5,0.3,240,65,175,27.083333333333332,509759.9581057667,5.097599581057597,1.3705168330464201,10509759.95810576
2,35,15,2.0,3.5,0.5,240,65,175,27.083333333333332,852308.3337076865,8.523083337076809,1.363380917671995,10852308.33370768
2,35,15,2.0,3.5,0.7,240,65,175,27.083333333333332,1196556.7915401459,11.965567915401422,1.3563352271042273,11196556.791540142
2,35,15,2.5,2.0,0.3,165,13,152,7.878787878787878,-333425.6982689572,-3.334256982689612,0.18305530108072282,9666574.301731039
2,35,15,2.5,2.0,0.5,165,13,152,7.878787878787878,-549838.6778945257,-5.498386778945327,0.18210817203886823,9450161.322105467
2,35,15,2.5,2.0,0.7,165,13,152,7.878787878787878,-761664.4405267988,-7.616644405267873,0.18116589495804042,9238335.559473213
2,35,15,2.5,2.5,0.3,171,24,147,14.035087719298245,-138031.16558215837,-1.380311655821465,0.755785452390784,9861968.834417854
2,35,15,2.5,2.5,0.5,171,24,147,14.035087719298245,-231788.85167289572,-2.3178885167290084,0.7544242499959157,9768211.1483271
2,35,15,2.5,2.5,0.7,171,24,147,14.035087719298245,-326830.13827838516,-3.268301382783893,0.7531176907868661,9673169.86172161
2,35,15,2.5,3.0,0.3,169,31,138,18.34319526627219,-231555.38630991336,-2.315553863099106,0.7406090972920281,9768444.61369009
2,35,15,2.5,3.0,0.5,169,31,138,18.34319526627219,-387210.34300048696,-3.8721034300048833,0.739886975202794,9612789.656999512
2,35,15,2.5,3.0,0.7,169,31,138,18.34319526627219,-543700.6981661781,-5.437006981661786,0.7392181970819097,9456299.301833821
2,35,15,2.5,3.5,0.3,164,42,122,25.609756097560975,-258244.39022351615,-2.5824439022352172,0.7760808001489604,9741755.609776478
2,35,15,2.5,3.5,0.5,164,42,122,25.609756097560975,-431927.6849983451,-4.31927684998352,0.7754595779439829,9568072.315001648
2,35,15,2.5,3.5,0.7,164,42,122,25.609756097560975,-606579.3066100222,-6.065793066100106,0.7748814808815497,9393420.69338999
2,35,20,1.5,2.0,0.3,340,20,320,5.88235294117647,-577709.7352955746,-5.777097352955937,0.20708562159635435,9422290.264704406
2,35,20,1.5,2.0,0.5,340,20,320,5.88235294117647,-944809.6381047927,-9.448096381048002,0.2074982730430729,9055190.3618952
2,35,20,1.5,2.0,0.7,340,20,320,5.88235294117647,-1298086.2282938883,-12.98086228293892,0.20792323713817112,8701913.771706108
2,35,20,1.5,2.5,0.3,355,43,312,12.112676056338028,-336531.1011016262,-3.365311011016275,0.690175859944924,9663468.898898372
2,35,20,1.5,2.5,0.5,355,43,312,12.112676056338028,-558425.9965822292,-5.584259965822305,0.6901835009529681,9441574.00341777
2,35,20,1.5,2.5,0.7,355,43,312,12.112676056338028,-778203.9473093469,-7.782039473093431,0.6902137390852976,9221796.052690657
2,35,20,1.5,3.0,0.3,355,64,291,18.028169014084508,-380920.35113744996,-3.8092035113744807,0.7646033293054275,9619079.648862552
2,35,20,1.5,3.0,0.5,355,64,291,18.028169014084508,-632625.9817682975,-6.326259817682914,0.762850182439177,9367374.018231709
2,35,20,1.5,3.0,0.7,355,64,291,18.028169014084508,-882268.4945122106,-8.822684945122077,0.7611138781469402,9117731.505487792
2,35,20,1.5,3.5,0.3,331,88,243,26.586102719033235,261054.12691839132,2.610541269183736,1.1323490028962697,10261054.126918374
2,35,20,1.5,3.5,0.5,331,88,243,26.586102719033235,425674.1031544851,4.256741031544749,1.1281966848096514,10425674.103154475
2,35,20,1.5,3.5,0.7,331,88,243,26.586102719033235,582347.4816315486,5.8234748163153975,1.1240793616910758,10582347.48163154
2,35,20,2.0,2.0,0.3,254,18,236,7.086614173228346,-461762.6050480276,-4.6176260504804185,0.21283623869395135,9538237.394951958
2,35,20,2.0,2.0,0.5,254,18,236,7.086614173228346,-758158.1087599508,-7.581581087599639,0.211886492361629,9241841.891240036
2,35,20,2.0,2.0,0.7,254,18,236,7.086614173228346,-1045701.9358081305,-10.457019358081185,0.21093946479246392,8954298.064191882
2,35,20,2.0,2.5,0.3,264,34,230,12.878787878787879,-228276.03174471785,-2.28276031744726,0.7351937325099341,9771723.968255274
2,35,20,2.0,2.5,0.5,264,34,230,12.878787878787879,-381348.5431640516,-3.8134854316404088,0.7333318026544985,9618651.45683596
2,35,20,2.0,2.5,0.7,264,34,230,12.878787878787879,-534965.4389600237,-5.3496543896002695,0.7314966039901686,9465034.561039973
2,35,20,2.0,3.0,0.3,264,46,218,17.424242424242426,-323052.16482047644,-3.2305216482049786,0.753584841001583,9676947.835179502
2,35,20,2.0,3.0,0.5,264,46,218,17.424242424242426,-538307.0536390971,-5.383070536390934,0.7517851860241109,9461692.946360907
2,35,20,2.0,3.0,0.7,264,46,218,17.424242424242426,-753192.5163467778,-7.531925163467862,0.7500183345703365,9246807.483653214
2,35,20,2.0,3.5,0.3,256,71,185,27.734375,351793.937311623,3.5179393731162323,1.2200765394330648,10351793.937311623
2,35,20,2.0,3.5,0.5,256,71,185,27.734375,580650.6696955618,5.806506696955636,1.2147173314956248,10580650.669695564
2,35,20,2.0,3.5,0.7,256,71,185,27.734375,804469.7663408448,8.044697663408593,1.209420230277004,10804469.76634086
2,35,20,2.5,2.0,0.3,189,15,174,7.936507936507936,-446312.0598218844,-4.463120598218925,0.18376939101001824,9553687.940178107
2,35,20,2.5,2.0,0.5,189,15,174,7.936507936507936,-733286.0576707209,-7.3328605767072546,0.18302948811098094,9266713.942329274
2,35,20,2.5,2.0,0.7,189,15,174,7.936507936507936,-1012072.0652669752,-10.120720652669705,0.18229975337872562,8987927.93473303
2,35,20,2.5,2.5,0.3,195,26,169,13.333333333333334,-373091.70526043745,-3.7309170526044073,0.5436293695983857,9626908.29473956
2,35,20,2.5,2.5,0.5,195,26,169,13.333333333333334,-617312.5993913296,-6.173125993913338,0.5438772166870213,9382687.400608666
2,35,20,2.5,2.5,0.7,195,26,169,13.333333333333334,-857842.926547539,-8.578429265475346,0.5441560585876632,9142157.073452465
2,35,20,2.5,3.0,0.3,195,36,159,18.461538461538463,-479218.6544273705,-4.792186544273682,0.6067806651539676,9520781.345572632
2,35,20,2.5,3.0,0.5,195,36,159,18.461538461538463,-791016.6485221051,-7.910166485221014,0.6067549085808898,9208983.351477899
2,35,20,2.5,3.0,0.7,195,36,159,18.461538461538463,-1096547.6499811807,-10.965476499811784,0.6067879975378683,8903452.350018822
2,35,20,2.5,3.5,0.3,181,47,134,25.96685082872928,-353531.11586687155,-3.535311158668809,0.7392740089535251,9646468.88413312
2,35,20,2.5,3.5,0.5,181,47,134,25.96685082872928,-588423.7039477304,-5.884237039477378,0.7384287264394831,9411576.296052262
2,35,20,2.5,3.5,0.7,181,47,134,25.96685082872928,-822377.137405049,-8.223771374050454,0.7376151318361004,9177622.862594955
2,35,25,1.5,2.0,0.3,356,25,331,7.02247191011236,-582327.8247859753,-5.82327824785985,0.2500324228497655,9417672.175214015
2,35,25,1.5,2.0,0.5,356,25,331,7.02247191011236,-952280.0094124405,-9.522800094124433,0.2508842226165498,9047719.990587557
2,35,25,1.5,2.0,0.7,356,25,331,7.02247191011236,-1308235.4953897707,-13.082354953897948,0.2517450407116239,8691764.504610205
2,35,25,1.5,2.5,0.3,371,50,321,13.477088948787062,-331566.5353317708,-3.3156653533176894,0.7090087604588331,9668433.464668231
2,35,25,1.5,2.5,0.5,371,50,321,13.477088948787062,-550425.6262474307,-5.504256262474358,0.7090431106077036,9449574.373752564
2,35,25,1.5,2.5,0.7,371,50,321,13.477088948787062,-767378.9897576203,-7.673789897576124,0.7091000071660686,9232621.010242388
2,35,25,1.5,3.0,0.3,373,75,298,20.10723860589812,-306918.95516074914,-3.0691895516077055,0.8170119916722135,9693081.04483923
2,35,25,1.5,3.0,0.5,373,75,298,20.10723860589812,-512550.6933732624,-5.125506933732591,0.814950001632847,9487449.30662674
2,35,25,1.5,3.0,0.7,373,75,298,20.10723860589812,-718690.1343653696,-7.186901343654077,0.8129053518279862,9281309.865634592
2,35,25,1.5,3.5,0.3,347,99,248,28.530259365994237,339651.68062940985,3.3965168062939863,1.166847940597771,10339651.680629399
2,35,25,1.5,3.5,0.5,347,99,248,28.530259365994237,558654.2143360726,5.586542143360618,1.162668776246421,10558654.214336062
2,35,25,1.5,3.5,0.7,347,99,248,28.530259365994237,771146.3187935092,7.711463187934981,1.1585192011615768,10771146.318793498
2,35,25,2.0,2.0,0.3,271,23,248,8.487084870848708,-462454.1327550167,-4.62454132755002,0.2728813853112781,9537545.867244998
2,35,25,2.0,2.0,0.5,271,23,248,8.487084870848708,-759367.0314909867,-7.59367031490976,0.27231456268820836,9240632.968509024
2,35,25,2.0,2.0,0.7,271,23,248,8.487084870848708,-1047466.7921818942,-10.474667921818867,0.27174658514311356,8952533.207818113
2,35,25,2.0,2.5,0.3,281,41,240,14.590747330960854,-213069.75692931144,-2.1306975692930443,0.7676249929807706,9786930.243070696
2,35,25,2.0,2.5,0.5,281,41,240,14.590747330960854,-356501.9700111337,-3.5650197001111508,0.7658063796770881,9643498.029988885
2,35,25,2.0,2.5,0.7,281,41,240,14.590747330960854,-500874.0740363337,-5.008740740363319,0.7640152025944208,9499125.925963668
2,35,25,2.0,3.0,0.3,282,58,224,20.56737588652482,-169080.7695661541,-1.690807695661485,0.8766519063862082,9830919.230433851
2,35,25,2.0,3.0,0.5,282,58,224,20.56737588652482,-286684.08104827674,-2.8668408104828,0.8739089895182999,9713315.91895172
2,35,25,2.0,3.0,0.7,282,58,224,20.56737588652482,-407947.8832092765,-4.079478832092769,0.8711908089831886,9592052.116790723
2,35,25,2.0,3.5,0.3,273,83,190,30.4029304029304,523229.0801189167,5.232290801189244,1.3106803571418442,10523229.080118924
2,35,25,2.0,3.5,0.5,273,83,190,30.4029304029304,873459.4879604275,8.734594879604392,1.3052037175856301,10873459.48796044
2,35,25,2.0,3.5,0.7,273,83,190,30.4029304029304,1224163.7684760727,12.241637684760727,1.299774538663113,11224163.768476073
2,35,25,2.5,2.0,0.3,206,20,186,9.70873786407767,-426701.7708587125,-4.26701770858705,0.2852976133414573,9573298.229141295
2,35,25,2.5,2.0,0.5,206,20,186,9.70873786407767,-701715.9490537005,-7.017159490536935,0.2849929000550204,9298284.050946306
2,35,25,2.5,2.0,0.7,206,20,186,9.70873786407767,-969382.9753077235,-9.693829753077218,0.2846911438985223,9030617.024692278
2,35,25,2.5,2.5,0.3,212,33,179,15.566037735849056,-298228.9070286229,-2.982289070286117,0.6588883294005649,9701771.092971388
2,35,25,2.5,2.5,0.5,212,33,179,15.566037735849056,-495725.98276949814,-4.957259827695005,0.6583021613779161,9504274.0172305
2,35,25,2.5,2.5,0.7,212,33,179,15.566037735849056,-692013.5131417196,-6.920135131417103,0.6577501342173369,9307986.48685829
2,35,25,2.5,3.0,0.3,209,45,164,21.5311004784689,-277107.8041191262,-2.771078041191306,0.785745887522471,9722892.19588087
2,35,25,2.5,3.0,0.5,209,45,164,21.5311004784689,-463921.46939955745,-4.639214693995658,0.7833758356998695,9536078.530600434
2,35,25,2.5,3.0,0.7,209,45,164,21.5311004784689,-652083.3440100136,-6.520833440100122,0.7810588206588629,9347916.655989988
2,35,25,2.5,3.5,0.3,192,54,138,28.125,-168990.19373716158,-1.6899019373715667,0.8835990759907631,9831009.806262843
2,35,25,2.5,3.5,0.5,192,54,138,28.125,-287594.25750485435,-2.8759425750485437,0.8810863197003277,9712405.742495146
2,35,25,2.5,3.5,0.7,192,54,138,28.125,-410671.36860809475,-4.106713686081003,0.8786171605191082,9589328.6313919
3,25,15,1.5,2.0,0.3,37,1,36,2.7027027027027026,-81059.22643755097,-0.8105922643755377,0.012980079654794637,9918940.773562446
3,25,15,1.5,2.0,0.5,37,1,36,2.7027027027027026,-134760.5689892401,-1.3476056898923963,0.013004037247211983,9865239.43101076
3,25,15,1.5,2.0,0.7,37,1,36,2.7027027027027026,-188192.87166069495,-1.8819287166069447,0.013028017530858717,9811807.128339306
3,25,15,1.5,2.5,0.3,40,6,34,15.0,-60190.94899083092,-0.6019094899083115,0.5617311701631649,9939809.051009169
3,25,15,1.5,2.5,0.5,40,6,34,15.0,-100343.00562651968,-1.0034300562652385,0.5617173764759633,9899656.994373476
3,25,15,1.5,2.5,0.7,40,6,34,15.0,-140512.7713427702,-1.405127713427674,0.561706445615207,9859487.228657233
3,25,15,1.5,3.0,0.3,43,8,35,18.6046511627907,-108393.80347739952,-1.083938034774009,0.603590520165668,9891606.1965226
3,25,15,1.5,3.0,0.5,43,8,35,18.6046511627907,-180565.56443471974,-1.8056556443472391,0.6030719757835489,9819434.435565276
3,25,15,1.5,3.0,0.7,43,8,35,18.6046511627907,-252657.573563979,-2.5265757356398555,0.6025598637426388,9747342.426436014
3,25,15,1.5,3.5,0.3,44,13,31,29.545454545454547,-166649.56011593575,-1.6664956011593715,0.6116629091277068,9833350.439884063
3,25,15,1.5,3.5,0.5,44,13,31,29.545454545454547,-277395.05628689425,-2.773950562868938,0.6108067895397782,9722604.943713106
3,25,15,1.5,3.5,0.7,44,13,31,29.545454545454547,-387836.11546506407,-3.8783611546506362,0.6099556891887579,9612163.884534936
3,25,15,2.0,2.0,0.3,23,1,22,4.3478260869565215,-34167.42629846465,-0.3416742629846558,0.030268423366878034,9965832.573701534
3,25,15,2.0,2.0,0.5,23,1,22,4.3478260869565215,-56884.24801058136,-0.5688424801058323,0.030290269463336433,9943115.751989417
3,25,15,2.0,2.0,0.7,23,1,22,4.3478260869565215,-79552.01671085879,-0.7955201671085134,0.030312120029808896,9920447.983289149
3,25,15,2.0,2.5,0.3,24,3,21,12.5,8821.681636977708,0.08821681636981665,1.2204016558165312,10008821.681636982
3,25,15,2.0,2.5,0.5,24,3,21,12.5,14574.870172344614,0.14574870172347873,1.218047823094116,10014574.870172348
3,25,15,2.0,2.5,0.7,24,3,21,12.5,20226.24010090204,0.20226240100903436,1.2157102097527082,10020226.240100903
3,25,15,2.0,3.0,0.3,26,5,21,19.230769230769234,62229.01834456157,0.6222901834456064,1.7897759691450756,10062229.01834456
3,25,15,2.0,3.0,0.5,26,5,21,19.230769230769234,103568.29194048373,1.0356829194048793,1.7855869241838553,10103568.291940488
3,25,15,2.0,3.0,0.7,26,5,21,19.230769230769234,144788.55740225734,1.447885574022606,1.781422376893279,10144788.55740226
3,25,15,2.0,3.5,0.3,28,9,19,32.142857142857146,127798.78725188505,1.2779878725188039,1.8289475861158562,10127798.78725188
3,25,15,2.0,3.5,0.5,28,9,19,32.142857142857146,212895.44397175824,2.1289544397175684,1.8216390988533149,10212895.443971757
3,25,15,2.0,3.5,0.7,28,9,19,32.142857142857146,297899.1478423802,2.9789914784238674,1.8143993196088977,10297899.147842387
3,25,15,2.5,2.0,0.3,16,1,15,6.25,-23738.139632856473,-0.23738139632858338,0.04299500967302556,9976261.860367142
3,25,15,2.5,2.0,0.5,16,1,15,6.25,-39534.795424834825,-0.3953479542483762,0.04301112459189416,9960465.204575162
3,25,15,2.5,2.0,0.7,16,1,15,6.25,-55308.470332219265,-0.5530847033221648,0.043027237908990615,9944691.529667784
3,25,15,2.5,2.5,0.3,17,3,14,17.647058823529413,29686.28863656218,0.29686288636561486,2.0035305430875074,10029686.288636561
3,25,15,2.5,2.5,0.5,17,3,14,17.647058823529413,49333.48243995197,0.49333482439950105,1.9975739742595087,10049333.48243995
3,25,15,2.5,2.5,0.7,17,3,14,17.647058823529413,68866.1159015689,0.6886611590156332,1.991664215075682,10068866.115901563
3,25,15,2.5,3.0,0.3,19,5,14,26.31578947368421,74626.02657340886,0.7462602657340839,2.3048635628812257,10074626.026573408
3,25,15,2.5,3.0,0.5,19,5,14,26.31578947368421,124351.64935975568,1.2435164935975522,2.2983135883118857,10124351.649359755
3,25,15,2.5,3.0,0.7,19,5,14,26.31578947368421,174055.7460585246,1.7405574605852365,2.2918099597713932,10174055.746058524
3,25,15,2.5,3.5,0.3,20,7,13,35.0,103674.81908017932,1.0367481908018141,2.0718727327596858,10103674.819080181
3,25,15,2.5,3.5,0.5,20,7,13,35.0,172724.3065202795,1.727243065202795,2.0633924493461993,10172724.30652028
3,25,15,2.5,3.5,0.7,20,7,13,35.0,241714.99142547837,2.417149914254788,2.0549887487002856,10241714.991425479
3,25,20,1.5,2.0,0.3,47,1,46,2.127659574468085,-144536.4223990012,-1.4453642239900493,0.007295014628434856,9855463.577600995
3,25,20,1.5,2.0,0.5,47,1,46,2.127659574468085,-239840.36876905337,-2.3984036876905526,0.007304634578967672,9760159.631230945
3,25,20,1.5,2.0,0.7,47,1,46,2.127659574468085,-334309.284001749,-3.3430928400174897,0.007314192342206592,9665690.715998251
3,25,20,1.5,2.5,0.3,50,6,44,12.0,-172029.55071816477,-1.7202955071815664,0.3090739425416029,9827970.449281843
3,25,20,1.5,2.5,0.5,50,6,44,12.0,-285515.31125086825,-2.8551531125088037,0.3096534261592488,9714484.68874912
3,25,20,1.5,2.5,0.7,50,6,44,12.0,-398044.8961146297,-3.980448961146362,0.31023274412489316,9601955.103885364
3,25,20,1.5,3.0,0.3,54,8,46,14.814814814814813,-260903.04989512824,-2.609030498951338,0.38583623189411786,9739096.950104866
3,25,20,1.5,3.0,0.5,54,8,46,14.814814814814813,-431951.0967276185,-4.319510967276245,0.3856938511926766,9568048.903272375
3,25,20,1.5,3.0,0.7,54,8,46,14.814814814814813,-600708.9040600918,-6.007089040600918,0.3855577470560888,9399291.095939908
3,25,20,1.5,3.5,0.3,54,15,39,27.77777777777778,-262221.28445717366,-2.622212844571769,0.5829551883161165,9737778.715542823
3,25,20,1.5,3.5,0.5,54,15,39,27.77777777777778,-435652.30255700275,-4.356523025569916,0.5819477343872477,9564347.697443008
3,25,20,1.5,3.5,0.7,54,15,39,27.77777777777778,-607916.9153605592,-6.079169153605663,0.5809484530635592,9392083.084639434
3,25,20,2.0,2.0,0.3,29,1,28,3.4482758620689653,-88416.23546035914,-0.884162354603652,0.011875706504714402,9911583.764539635
3,25,20,2.0,2.0,0.5,29,1,28,3.4482758620689653,-147010.05932573695,-1.4701005932573228,0.011871319021011347,9852989.940674268
3,25,20,2.0,2.0,0.7,29,1,28,3.4482758620689653,-205324.95202236995,-2.0532495202236807,0.011866853971673271,9794675.047977632
3,25,20,2.0,2.5,0.3,30,3,27,10.0,-79870.14704428031,-0.7987014704427309,0.3794626486234312,9920129.852955727
3,25,20,2.0,2.5,0.5,30,3,27,10.0,-133108.0646730871,-1.3310806467308849,0.3794745711029331,9866891.935326912
3,25,20,2.0,2.5,0.7,30,3,27,10.0,-186336.12369701965,-1.8633612369702197,0.3794898865888781,9813663.876302978
3,25,20,2.0,3.0,0.3,33,5,28,15.151515151515152,-49668.73566657165,-0.49668735666565594,0.7383939419154033,9950331.264333434
3,25,20,2.0,3.0,0.5,33,5,28,15.151515151515152,-83327.41542076832,-0.8332741542076878,0.7366581887183149,9916672.584579231
3,25,20,2.0,3.0,0.7,33,5,28,15.151515151515152,-117417.73599665845,-1.1741773599665613,0.7349286772930073,9882582.264003344
3,25,20,2.0,3.5,0.3,36,11,25,30.555555555555557,14610.74946973566,0.14610749469736592,1.047345254775233,10014610.749469737
3,25,20,2.0,3.5,0.5,36,11,25,30.555555555555557,22641.669113042764,0.22641669113043694,1.043907611156302,10022641.669113044
3,25,20,2.0,3.5,0.7,36,11,25,30.555555555555557,29300.695660748985,0.2930069566074759,1.0404842814467337,10029300.695660748
3,25,20,2.5,2.0,0.3,20,1,19,5.0,-75088.39292154554,-0.7508839292154648,0.013954175726980366,9924911.607078454
3,25,20,2.5,2.0,0.5,20,1,19,5.0,-124917.2912118379,-1.249172912118435,0.013941599511129209,9875082.708788157
3,25,20,2.5,2.0,0.7,20,1,19,5.0,-174562.79667318054,-1.745627966731824,0.013928949956535855,9825437.203326818
3,25,20,2.5,2.5,0.3,21,3,18,14.285714285714285,-56229.485879933694,-0.5622948587993719,0.5131291080064689,9943770.514120063
3,25,20,2.5,2.5,0.5,21,3,18,14.285714285714285,-93946.08763007447,-0.9394608763007819,0.5125157837421322,9906053.912369922
3,25,20,2.5,2.5,0.7,21,3,18,14.285714285714285,-131843.28600695077,-1.3184328600695356,0.5119106627160643,9868156.713993046
3,25,20,2.5,3.0,0.3,24,5,19,20.833333333333336,-34442.158615245484,-0.34442158615246415,0.7920857429058947,9965557.841384754
3,25,20,2.5,3.0,0.5,24,5,19,20.833333333333336,-57994.72416155599,-0.5799472416156158,0.7902129656545467,9942005.275838438
3,25,20,2.5,3.0,0.7,24,5,19,20.833333333333336,-82016.73256465327,-0.8201673256465419,0.7883489117788193,9917983.267435346
3,25,20,2.5,3.5,0.3,25,7,18,28.000000000000004,-44554.36355887912,-0.445543635588754,0.8170576333168547,9955445.636441125
3,25,20,2.5,3.5,0.5,25,7,18,28.000000000000004,-75412.1989200702,-0.7541219892007113,0.8145447029872864,9924587.801079929
3,25,20,2.5,3.5,0.7,25,7,18,28.000000000000004,-107186.01310602948,-1.0718601310602762,0.8120460095905538,9892813.986893972
3,25,25,1.5,2.0,0.3,50,1,49,2.0,-149593.68214445515,-1.4959368214445934,0.007050133399158815,9850406.31785554
3,25,25,1.5,2.0,0.5,50,1,49,2.0,-248186.68506303988,-2.4818668506304546,0.007060720119384079,9751813.314936955
3,25,25,1.5,2.0,0.7,50,1,49,2.0,-345879.7223336743,-3.4587972233367155,0.007071246665876888,9654120.277666328
3,25,25,1.5,2.5,0.3,53,6,47,11.320754716981133,-177260.57706432953,-1.7726057706432046,0.30271407545976475,9822739.42293568
3,25,25,1.5,2.5,0.5,53,6,47,11.320754716981133,-294132.0138928592,-2.941320138928685,0.3033336817670596,9705867.986107131
3,25,25,1.5,2.5,0.7,53,6,47,11.320754716981133,-409967.1554727396,-4.0996715547274425,0.3039530911550059,9590032.844527256
3,25,25,1.5,3.0,0.3,59,12,47,20.33898305084746,-156348.27749548014,-1.5634827749548854,0.6382511068705878,9843651.722504511
3,25,25,1.5,3.0,0.5,59,12,47,20.33898305084746,-260498.45424491772,-2.604984542449266,0.6359944035494026,9739501.545755073
3,25,25,1.5,3.0,0.7,59,12,47,20.33898305084746,-364558.3287380012,-3.645583287379984,0.6337446654943427,9635441.671262002
3,25,25,1.5,3.5,0.3,59,19,40,32.20338983050847,-168795.96212583454,-1.687959621258341,0.7393546117307812,9831204.037874166
3,25,25,1.5,3.5,0.5,59,19,40,32.20338983050847,-282599.69865605095,-2.82599698656043,0.7368368918007666,9717400.301343957
3,25,25,1.5,3.5,0.7,59,19,40,32.20338983050847,-397342.9941371749,-3.9734299413717906,0.7343269042824035,9602657.00586282
3,25,25,2.0,2.0,0.3,31,1,30,3.225806451612903,-92016.83849773975,-0.9201683849774487,0.011416317253300142,9907983.161502255
3,25,25,2.0,2.0,0.5,31,1,30,3.225806451612903,-152975.23334429972,-1.5297523334429786,0.011413687887893735,9847024.766655702
3,25,25,2.0,2.0,0.7,31,1,30,3.225806451612903,-213626.2745052306,-2.1362627450522966,0.011410980837426839,9786373.72549477
3,25,25,2.0,2.5,0.3,32,3,29,9.375,-83663.51932145632,-0.8366351932144911,0.36859930731977053,9916336.48067855
3,25,25,2.0,2.5,0.5,32,3,29,9.375,-139396.0334163108,-1.3939603341631033,0.36866768291830343,9860603.96658369
3,25,25,2.0,2.5,0.7,32,3,29,9.375,-195091.2488678121,-1.9509124886781724,0.3687392655454122,9804908.751132183
3,25,25,2.0,3.0,0.3,36,7,29,19.444444444444446,15502.650990453083,0.15502650990456343,1.0786483805759175,10015502.650990456
