momentum_weight,short_mom_weight,volatility_weight,volume_weight,target_count,total_return,sharpe_ratio,sortino_ratio,max_drawdown,win_rate,profit_factor,calmar_ratio,volatility
0.6,0.4,0.5,0.2,15,4.761727917553693,0.8565038858643562,1.871662213488129,-4.259631432146794,47.368421052631575,1.7048770764002081,2.363570667243353,8.100484086751626
0.5,0.3,0.4,0.1,15,4.667714112356269,0.8563802450259755,1.824981650343669,-4.246492215015962,40.0,1.5937398611520053,2.322940116013275,7.8632084306796735
0.6,0.1,0.4,0.0,15,4.6086989807723855,0.8549016219499979,1.6809075486219807,-4.226308013528102,41.86046511627907,1.5440903754647082,2.3038182039610944,7.729218156777174
0.2,0.4,0.5,0.2,15,4.599885401437254,0.853288471425895,1.9606908570159036,-4.948658895874147,41.66666666666667,1.8872231653067777,1.9636795667703832,7.721397895277408
0.3,0.1,0.2,0.2,15,4.9149143709985355,0.8505320153368621,1.8976029026450205,-4.406173768537503,41.02564102564102,1.7766929147592123,2.360345105162241,8.556702636604536
0.2,0.4,0.4,0.0,20,4.2248758628770755,0.850449707896957,1.7952567917963145,-4.148967382950152,37.254901960784316,1.4715542601801916,2.147031567351697,6.796540248282555
0.5,0.1,0.1,0.0,20,4.472542897050347,0.8498175540253842,1.718938846127547,-4.25608251215942,42.592592592592595,1.565537364715542,2.2185452101891068,7.431995622613155
0.4,0.3,0.3,0.2,10,5.348501721721255,0.8492223187524324,1.8051676344627818,-5.895689372611201,50.0,1.9609942775226326,1.9239519784110068,9.69520133331676
0.6,0.2,0.1,0.1,10,4.781238939397614,0.8455992238240446,1.798300143964224,-4.302758111966776,39.285714285714285,1.5234533790414695,2.3497060051293435,8.267092242524733
0.4,0.3,0.2,0.2,20,4.279962186149078,0.8455305125964421,1.806081481648581,-3.9596088848632083,45.09803921568628,1.6348710045950927,2.2796942260737514,6.980110087330224
0.6,0.2,0.3,0.0,20,4.4622542914492636,0.8448914816808807,1.7260655588073577,-4.227971442728851,42.857142857142854,1.5078321181319656,2.228039349150369,7.453000596515244
0.6,0.3,0.5,0.0,15,4.531021221926279,0.8422534149371504,1.722660747903836,-4.377472663691706,43.18181818181818,1.4670739761014313,2.1858906214096563,7.656066051166832
0.6,0.4,0.1,0.2,10,5.155048419230335,0.8409890842272404,1.7404610432743155,-4.293025351698199,48.275862068965516,1.6253910152286626,2.5440812906532195,9.293773419363767
0.4,0.2,0.2,0.2,15,4.818977193793916,0.8400965307223254,1.8462056107232254,-4.275153503752627,45.0,1.6837745112189888,2.384010750491694,8.424959383259994
0.2,0.1,0.2,0.2,10,5.067512238715732,0.8386020102020598,1.7951332163715674,-5.571902297370679,52.17391304347826,1.880718309038987,1.9259989180838775,9.092899854171609
0.4,0.4,0.1,0.2,15,4.75246899330426,0.8340484459422308,1.8213738522863365,-4.193547613615389,45.23809523809524,1.6964536983309086,2.3960334858471763,8.318176428659198
0.3,0.4,0.5,0.1,10,4.943791622985505,0.832670538090833,1.754030455803103,-5.483900409682918,44.0,1.5885321126198664,1.907905242054461,8.838241352824516
0.3,0.3,0.1,0.1,20,4.409706076391395,0.8323002652871864,1.794483227897708,-4.177213060635998,43.39622641509434,1.6659095141646394,2.227947645344833,7.439410408399396
0.5,0.2,0.5,0.2,10,5.053769751685211,0.8312240037409085,1.7870909211723873,-4.39810033695246,52.0,1.7838896699498867,2.4332353351886433,9.14697122447797
0.3,0.3,0.4,0.0,20,4.166144669745564,0.8309063065316782,1.7380407066472214,-3.874577159187198,43.13725490196079,1.5667305783710366,2.2664273344814374,6.8180234323779665
0.2,0.1,0.1,0.1,20,4.343059077611788,0.8303109759774313,1.8005468128221946,-3.9585033278783155,45.28301886792453,1.6742597934796049,2.3147079220739,7.284555469394855
0.5,0.1,0.4,0.2,20,4.438118936878177,0.8296583527000491,1.765812570354389,-4.147698901176788,38.46153846153847,1.6487869291077601,2.2585921915832246,7.539982848978677
0.4,0.2,0.4,0.2,10,4.962023858427145,0.829460597781912,1.829356126138383,-4.970914663021409,54.166666666666664,1.8684602550016245,2.112758213775962,8.924308590073563
0.5,0.4,0.1,0.1,10,5.201555568320759,0.8276573640021343,1.7024316049988242,-4.316134827535533,36.666666666666664,1.5749017548491477,2.5539038303334602,9.587620522191436
0.2,0.3,0.4,0.1,20,4.209351054288479,0.8268976533753968,1.8482453655160578,-4.133650501630215,37.254901960784316,1.6490365978641015,2.1468950169634335,6.966769086889026
0.2,0.1,0.4,0.1,20,3.9133889746090667,0.8264000464660924,1.843320447629363,-4.044057043717498,39.58333333333333,1.5807701516605124,2.0370226661939963,6.198976104339783
0.4,0.1,0.5,0.0,20,4.03368606406509,0.8259842465564875,1.7763945092846818,-3.2335148414475934,44.44444444444444,1.4179195627449959,2.627601565241914,6.515710979245033
0.2,0.3,0.4,0.2,15,4.599798480563244,0.8253799376494234,1.835342324940118,-5.028966181942341,41.66666666666667,1.760222837970514,1.9322842890387193,8.010028499353288
0.2,0.4,0.2,0.1,15,4.457121609276271,0.8247201048499646,1.8011789636983118,-4.286493516455958,45.94594594594595,1.6509423377039523,2.195034312220846,7.639535106803576
0.5,0.2,0.4,0.2,15,4.424502564775823,0.8244639537252412,1.8456695182289158,-4.287188453940538,41.02564102564102,1.566087644687025,2.178247610020798,7.55582926659035
0.3,0.3,0.5,0.2,15,4.609963829540242,0.8234196191797288,1.7967205156536445,-5.161172574713058,41.66666666666667,1.7840215972423525,1.887048219645458,8.05824413686911
0.3,0.1,0.5,0.2,10,4.465404288374364,0.8233778582722538,1.8569427470421227,-5.507706674044066,47.82608695652174,1.8435848413201823,1.71158187185035,7.6748339170232995
0.3,0.3,0.1,0.2,20,4.281247594527038,0.8227253618360549,1.741975208572368,-3.9810876718542554,45.09803921568628,1.6766716060515792,2.2680909422965723,7.195294324033967
0.5,0.4,0.4,0.2,10,5.2334547552106425,0.8214337090147095,1.7129614749627606,-5.5189598606102175,46.15384615384615,1.789976465257739,2.009876061109736,9.755701724737321
0.6,0.3,0.4,0.0,20,4.380375089671373,0.8207852129880984,1.667629414082885,-4.243177906358286,45.45454545454545,1.5498931282142885,2.1783908335933906,7.476699206402783
0.3,0.2,0.4,0.2,15,4.720806921778942,0.8194256450425378,1.7580739881077716,-4.799681375992948,44.73684210526316,1.826859763978944,2.079158652782453,8.398912616251035
0.5,0.1,0.5,0.2,15,4.254581483216668,0.8177768641409782,1.788143254257831,-4.251588588960242,39.473684210526315,1.5394178124246791,2.1102661382053682,7.171871236206097
0.4,0.1,0.4,0.2,10,4.705360568424322,0.8176660819474262,1.8265460023988753,-4.625255578547782,52.0,1.8246225794888793,2.150335133669674,8.376778445900849
0.3,0.4,0.5,0.0,15,4.1843838462260585,0.8167561875559674,1.6880050452461088,-4.394067482615793,40.54054054054054,1.4334961815620089,2.0074178663027116,6.995643819225518
0.5,0.4,0.5,0.2,20,4.293265856696893,0.8163342675839124,1.7680267693242029,-4.193319205552171,43.13725490196079,1.6397025498328925,2.1594784257168267,7.2888730834192135
0.4,0.1,0.5,0.2,15,4.1847918074885415,0.8157277911987466,1.8282549997357085,-4.226314456327119,44.11764705882353,1.613165390662912,2.0873052342172707,7.005818174102313
0.2,0.1,0.1,0.2,15,4.59827498983616,0.8153582957745167,1.789895292390177,-4.116357400376147,45.94594594594595,1.8112170839684045,2.3598769628572662,8.115065345954147
0.6,0.1,0.1,0.1,20,4.23789205318299,0.8143231749852812,1.714911638839592,-3.9299496389111233,43.13725490196079,1.5847181842514568,2.2738238319303012,7.160766988974282
0.2,0.4,0.1,0.2,20,4.217389310930941,0.8142043830713934,1.743292288027942,-3.94324442142856,48.0,1.6656986617439478,2.2549534224220964,7.107374785605969
0.6,0.1,0.3,0.2,15,4.570474368667665,0.8125250612001009,1.7456069386674344,-4.28490026144469,40.476190476190474,1.5749036153004512,2.2530215450071136,8.07190041972447
0.6,0.4,0.5,0.0,20,4.205420338970756,0.8109335992445572,1.707402960149306,-4.226160263580081,46.2962962962963,1.493052609321349,2.0978961274380774,7.106686831488462
0.6,0.4,0.2,0.0,20,4.354197267703053,0.8096380128794299,1.6750338430804055,-4.355040989051928,42.592592592592595,1.5649244350621883,2.109465772196539,7.519482665049811
0.4,0.2,0.3,0.2,10,5.005540090054028,0.809626310570464,1.8081687893438396,-5.361983414432858,48.0,1.828105848663111,1.9762901710038485,9.289045531176
0.3,0.2,0.1,0.0,20,4.350384115684203,0.808046683824389,1.671380262381197,-4.356843938743971,42.592592592592595,1.564575108084206,2.1067044782505624,7.525515369780302
0.5,0.4,0.3,0.0,20,4.3457319725016985,0.8079199023659487,1.6594936246011223,-4.376943533851407,43.63636363636363,1.5542353818133678,2.094737006040553,7.5142832980472045
0.4,0.2,0.4,0.2,20,4.2423785463368,0.8066648587676563,1.7494305575790472,-4.139669360798514,43.13725490196079,1.5608342807083901,2.1609653781654368,7.247680056180716
0.2,0.1,0.3,0.2,15,4.41152791129189,0.8033224516083881,1.8019082382409604,-4.274722901817807,44.44444444444444,1.774128359267345,2.1780464711933196,7.740287934549606
0.3,0.1,0.4,0.2,15,4.434805854927526,0.8030432314995894,1.7878748032676406,-4.260932531169814,47.22222222222222,1.780089406823614,2.196891371698572,7.806840321344686
0.6,0.4,0.3,0.0,20,4.299148077631854,0.8021280851524561,1.6716090942653272,-4.329083364160413,41.81818181818181,1.492952333619872,2.094685143075524,7.447223947912709
0.5,0.1,0.1,0.2,20,4.17346910219849,0.801944955348722,1.7076184607025227,-3.9342616917015683,43.39622641509434,1.5747551854598396,2.236053962471972,7.107516753963199
0.2,0.1,0.2,0.1,20,4.106317798748083,0.8019349872598757,1.7803059054826094,-4.150093572306823,41.17647058823529,1.5606988946248272,2.084928612668459,6.9253977506475355
0.6,0.3,0.2,0.2,15,4.340196105959837,0.799838671389685,1.759035213706003,-4.218804156084732,38.63636363636363,1.5373613456479844,2.1704260708989196,7.5823544008166
0.6,0.4,0.2,0.2,20,4.286721992506881,0.798952574010392,1.6932351421274232,-3.9884001640688838,43.39622641509434,1.6579580978925506,2.2668919566107837,7.445815960521935
0.3,0.2,0.3,0.2,20,4.206853159294632,0.796124130197088,1.7795346948993578,-4.125687705787751,42.5531914893617,1.700857345260292,2.1497342361536376,7.255544000211805
0.5,0.2,0.1,0.1,10,4.917474460846427,0.7947053381046318,1.673680593091098,-4.31615263190952,37.93103448275862,1.5611228860721582,2.4108614638827675,9.241254897697788
0.5,0.1,0.4,0.2,15,4.264033506841991,0.7925931716561915,1.7367481935709252,-4.260771618916315,42.10526315789473,1.5556010652093484,2.110499845057418,7.448979186843507
0.5,0.1,0.3,0.2,20,4.161891973730003,0.7920427880497769,1.706400545507558,-3.9800313390820463,40.0,1.5719018014579988,2.204075493619319,7.1731134965245715
0.6,0.1,0.1,0.2,20,4.232176982442315,0.7910163930139046,1.7079305181603428,-3.940978651714444,43.39622641509434,1.5797353767104252,2.2643352835623833,7.377355124070409
0.5,0.3,0.2,0.1,10,4.95263164628128,0.7879922583860374,1.6651636337605202,-4.302466649004755,42.857142857142854,1.583186704919579,2.4362655565084173,9.429611558574706
0.4,0.1,0.5,0.2,20,3.802816943764098,0.7862074658809862,1.7944447667521386,-4.039035708326743,40.816326530612244,1.5211256592072242,1.9807859610408687,6.239238019653516
0.5,0.4,0.1,0.2,15,4.547783210193912,0.7856216488795927,1.7296391836535494,-4.180353408125937,43.18181818181818,1.5566240783291807,2.2976313464418117,8.31621138569921
0.2,0.3,0.3,0.1,20,4.052635955281136,0.7832424874370534,1.788483000467594,-4.164017379336227,41.66666666666667,1.666822284054752,2.050218713537149,6.957192268449989
0.6,0.1,0.4,0.1,20,4.137502427965245,0.781502714214072,1.6587543481685467,-4.233739540440462,41.509433962264154,1.4857701015385263,2.0595917670877606,7.211696521465879
0.2,0.3,0.1,0.1,20,4.143740008586483,0.7810147662979541,1.6900497291564516,-4.005481061003902,46.15384615384615,1.5964049299065586,2.1803134740033663,7.233855618547608
0.5,0.3,0.4,0.2,20,4.197353425053518,0.7802722914922465,1.687245498622726,-4.247164996480413,43.39622641509434,1.584618498832929,2.0834290162209235,7.391884061397401
0.2,0.3,0.1,0.1,10,4.830407440567064,0.7801487493626081,1.7735017252681866,-4.87858738226179,48.148148148148145,1.6231229052715936,2.094211221423528,9.185561540445656
0.5,0.4,0.1,0.2,10,4.749338282032545,0.7792314201337569,1.6469583005449806,-4.297897162913856,46.666666666666664,1.5505032490754798,2.33628164806608,8.966888655495865
0.5,0.3,0.2,0.0,20,4.233194282073138,0.7789926521192952,1.6159362710668697,-4.3528389472752504,41.81818181818181,1.479083917091058,2.0505902876558606,7.506339127746338
0.2,0.2,0.1,0.2,20,4.075165573179929,0.7783905310984198,1.6876264685885753,-3.8885062344201082,48.07692307692308,1.720939200526111,2.2079464760616583,7.068216233622953
0.4,0.4,0.3,0.2,10,4.919899068596578,0.7783151802573289,1.683146526354556,-5.37337657672079,45.83333333333333,1.6461319577336593,1.937498220619883,9.468048339253624
0.3,0.1,0.2,0.1,15,4.315805154320329,0.7778571529416218,1.7167447950502277,-4.259760652946543,43.58974358974359,1.5247322659999247,2.137206830167562,7.751248578888601
0.5,0.4,0.4,0.0,15,4.624205444232521,0.7773679120794501,1.6473498357192802,-4.2906271006013075,43.90243902439025,1.6084457157370304,2.2771011919467403,8.633800360663997
0.2,0.3,0.5,0.1,20,3.9245402763765425,0.7769097825788419,1.7839822352971761,-4.053652050195056,34.69387755102041,1.5832921310236445,2.038110259469241,6.660290004331841
0.4,0.1,0.5,0.2,10,4.198733226222018,0.7767043137274162,1.7835139115833014,-4.692992013025787,45.45454545454545,1.6734877072354264,1.8861398345391867,7.432616176214121
0.6,0.2,0.4,0.2,15,4.385734567139377,0.7764260596651748,1.694567644028975,-4.250166756317086,44.73684210526316,1.5352585003007893,2.1775303487642867,7.965590581802741
0.2,0.2,0.3,0.1,10,4.660556444344577,0.7763581256443334,1.7855745336103919,-5.467909613263277,47.82608695652174,1.7604456099134895,1.8012102228643232,8.74879438795563
0.4,0.4,0.4,0.1,20,4.020283847796491,0.7759941093965906,1.7536076027103777,-4.172113444461378,38.46153846153847,1.5309465800176,2.0295631587723184,6.9376912068844
0.2,0.4,0.1,0.2,15,4.339976939431955,0.7752737578935964,1.7155421164640097,-4.50111740378305,43.58974358974359,1.718355592680812,2.0341903779694386,7.848685017949153
0.2,0.3,0.3,0.2,15,4.581489762244995,0.7726938938624307,1.7494398279465768,-5.1338804769209485,41.66666666666667,1.7401714308385352,1.8850835362639609,8.568818354977378
0.6,0.1,0.4,0.2,15,4.409648250252007,0.7712712312865222,1.6432774009939084,-4.2858302054515125,39.02439024390244,1.5663009328725357,2.171454938184979,8.0937000859325
0.2,0.4,0.3,0.0,20,3.9354194015388533,0.771204991551804,1.7092130028511194,-4.4623048862270975,39.21568627450981,1.4507942515513907,1.856700065410217,6.745200461375407
0.2,0.4,0.1,0.1,15,4.488880469150369,0.7702981445914893,1.7251414575343416,-4.487640797242154,46.15384615384615,1.7622919797981493,2.1119354162544144,8.332211680689356
0.3,0.3,0.5,0.1,20,3.9324453627012312,0.7683340985056626,1.7326576066226356,-4.10782799316376,38.775510204081634,1.573275594207974,2.0153648875596137,6.7643181248761035
0.6,0.3,0.2,0.2,20,4.154574818741241,0.76818656777227,1.653878109958509,-3.9254244394460014,43.39622641509434,1.6366558419399486,2.230722650167796,7.398297415997012
0.4,0.3,0.1,0.2,10,5.196262890815029,0.7680552153830521,1.6625155021783475,-4.955520877707931,50.0,1.8477798698416639,2.2220621436820247,10.425413938992175
0.3,0.3,0.2,0.2,10,4.9226344085131934,0.7655531477794723,1.6781695498959555,-6.1229027020409665,46.15384615384615,1.8975829995572087,1.7012916951171324,9.656547984752029
0.6,0.2,0.1,0.2,15,4.570491981046287,0.7651304949818536,1.6350569419897412,-4.250449055005168,41.30434782608695,1.5974068929262695,2.271291942855793,8.632811790199028
0.6,0.4,0.2,0.2,15,4.195625038725259,0.7637971736503828,1.6605425305061503,-4.243030426137362,40.476190476190474,1.5362606379411619,2.0845816892591857,7.563378615025866
0.3,0.4,0.4,0.0,10,4.466969504361429,0.7633338341007002,1.5570937058424785,-4.269913599427744,36.0,1.3921292804202279,2.2085392849765717,8.35493794518376
0.4,0.3,0.1,0.1,20,4.161879947970393,0.7609758009271751,1.6676436680617122,-4.1481087328715915,38.88888888888889,1.601800398339182,2.1147622221824793,7.4970420539333515
0.2,0.3,0.3,0.2,10,4.473440234965409,0.7586891403296462,1.8221977637361844,-5.33598402496458,47.82608695652174,1.8014744986861253,1.7699172082407562,8.429216695843467
0.3,0.3,0.2,0.2,15,4.4403891689000385,0.7585479350262669,1.6908127537460564,-4.879076057198728,44.73684210526316,1.7143712305126388,1.9210323502539057,8.335270679155778
0.3,0.2,0.2,0.2,20,4.075293439778327,0.7581439051199842,1.6616808477724803,-3.973048673785795,45.09803921568628,1.627560931759596,2.1610328615952623,7.276956469877441
0.5,0.4,0.4,0.1,15,4.371878787071726,0.757638852664035,1.6459714169049569,-4.239042175913122,37.5,1.5652228532325263,2.176190606939785,8.145907587449132
0.6,0.4,0.1,0.2,20,4.097848140893778,0.7565218670636763,1.6043182821758277,-3.9660980830233394,42.592592592592595,1.6002307253111825,2.177056904495177,7.359997207314311
0.2,0.4,0.5,0.1,10,4.347918884704183,0.7557748808689247,1.7867932517377942,-5.19472981536121,50.0,1.8733350235828998,1.7658789088938742,8.09711569893421
0.5,0.1,0.3,0.2,15,4.333986037415638,0.75551391261608,1.6696020475190345,-4.235051460069861,41.46341463414634,1.5752980762649786,2.158936161322969,8.060371439748605
0.4,0.2,0.5,0.0,20,3.831326436201965,0.75519551394903,1.6370518801137761,-3.8382854271684863,42.857142857142854,1.4042237092400163,2.100323825274756,6.6014642309660285
0.3,0.3,0.3,0.1,20,3.9842280936232433,0.7548522519326164,1.7259228646963645,-4.149873386688929,40.0,1.5483513007806204,2.0217606931054086,7.047245800757465
0.3,0.4,0.5,0.2,10,4.435705031332904,0.7548403375332837,1.8040895035915419,-5.411416094037191,47.82608695652174,1.7833035920070868,1.7301843831567947,8.366300375652399
0.4,0.2,0.2,0.1,15,4.239334872242684,0.753144939010256,1.6131554733431648,-4.206380456693148,37.77777777777778,1.4668356982556794,2.125134106951756,7.810575836401794
0.2,0.3,0.4,0.0,20,3.6819776643414848,0.752655064472355,1.6885979343647606,-4.023910290667276,34.69387755102041,1.384147871070427,1.9238401853219977,6.19400429880696
0.5,0.3,0.4,0.2,15,4.229819238309496,0.7517605680730367,1.715647737718623,-4.429669000734693,45.0,1.5418045543185348,2.0133820872376575,7.798187179952628
0.2,0.4,0.3,0.2,15,4.496353488847715,0.7511593102608165,1.7186730128377399,-5.271046272453528,38.88888888888889,1.7121118183748043,1.801113835982598,8.593080526477998
0.6,0.2,0.4,0.0,15,4.2976466917105105,0.7503985609043617,1.5170075131128737,-4.2149689316101195,40.909090909090914,1.4937560823323086,2.15062771188385,8.015657658265575
0.2,0.3,0.5,0.0,15,3.6402051243403566,0.7500046985752662,1.655535620586523,-3.6275132464003046,42.42424242424242,1.356338014694142,2.1093970497839623,6.096934847632077
0.6,0.4,0.4,0.0,20,4.1317169659690345,0.7498755817589335,1.561397622145192,-4.394245684699571,44.642857142857146,1.4966147252255912,1.9815278104559941,7.53207673879395
0.3,0.4,0.3,0.1,15,4.215083937361785,0.749597616946703,1.6443321978794463,-4.249014249065763,38.88888888888889,1.5515362700437831,2.091512240465001,7.78017811681289
0.6,0.1,0.1,0.0,20,4.097823731570194,0.7486042636841123,1.5445514823630178,-4.25608251215942,41.07142857142857,1.46385951955394,2.0287127097884747,7.446563410880367
0.3,0.2,0.4,0.2,10,4.290615076566162,0.7477725334396286,1.7756720589021309,-5.2185028039619,47.82608695652174,1.7453780936161287,1.7341499813190933,8.024223533909975
0.3,0.2,0.1,0.1,10,4.751461228361453,0.7470649943399309,1.5805535964457091,-4.257506261467503,46.666666666666664,1.5464342482979958,2.3595261374090137,9.41320652842483
0.6,0.2,0.4,0.1,20,4.073366870353956,0.7469134652307383,1.5991946985659216,-4.170719409160661,41.509433962264154,1.4902941165074155,2.0576171378092174,7.392791360070726
0.2,0.4,0.1,0.1,10,4.766312659592176,0.7456460960485145,1.676771206534985,-4.661093746695855,44.827586206896555,1.5575992644278913,2.1621263087752522,9.477732702850945
0.2,0.4,0.2,0.2,10,5.047906749119813,0.7445835795735548,1.6805378965500977,-6.399649980291122,44.44444444444444,1.8877941190047356,1.6702277764534914,10.351483564759228
0.3,0.3,0.2,0.2,20,3.8946968471583077,0.7423543747384906,1.652186356327918,-3.978695679994193,44.89795918367347,1.5829015535597522,2.0603962508790628,6.913835268580748
0.3,0.2,0.4,0.1,15,4.160314920414976,0.7416914098201238,1.6309988118023713,-4.490382213511824,38.88888888888889,1.5646770325375206,1.9528167288292662,7.709325722160876
0.2,0.2,0.4,0.0,15,3.750375363038838,0.7395735281332183,1.6256007616091201,-3.939733560963954,38.88888888888889,1.337794074879705,2.00216078602417,6.515569047130625
0.3,0.1,0.3,0.1,15,4.1051302777239895,0.739101288388998,1.6810059236525106,-4.412193102327022,36.84210526315789,1.5595908676596077,1.960497390997817,7.573855055222947
0.2,0.1,0.3,0.0,20,3.7158024877594897,0.7387439544101799,1.6281242564051506,-3.133162093569508,46.666666666666664,1.4183236664887968,2.493919987752256,6.421101954424996
0.2,0.2,0.3,0.2,10,4.398479446332937,0.737867269238409,1.7235970404023282,-5.391016541391402,47.82608695652174,1.7498272974104268,1.7218230652493494,8.471416565694193
0.3,0.1,0.1,0.1,10,4.804789083251904,0.7366580697749441,1.5723813985835213,-4.218421488396995,42.857142857142854,1.6001847572406058,2.4087816773437054,9.729941951195025
0.4,0.4,0.2,0.2,15,4.286467233819846,0.7362388280529001,1.677470295240574,-4.151818350165382,45.0,1.621813626555122,2.177533357376798,8.153541130935514
0.4,0.3,0.2,0.2,10,4.9337373082418035,0.7351688679086504,1.4960908919780205,-5.439205268839498,46.42857142857143,1.7583814781460698,1.9195707994434132,10.153466334176484
0.3,0.3,0.5,0.2,10,4.209369922437234,0.7342654735827798,1.7626907459490906,-5.233903801191064,45.45454545454545,1.757104447265247,1.695589879305745,7.943785209097006
0.3,0.1,0.5,0.2,20,3.6711545973066917,0.7318574531420701,1.7784163318531385,-4.046329735210385,39.58333333333333,1.5267149185245013,1.9074493495681362,6.353778877293379
0.6,0.1,0.2,0.1,20,3.9238186741680448,0.7316816308199479,1.572809543952284,-4.191107069710432,38.88888888888889,1.4508445255572315,1.9708968411509884,7.113014591991947
0.5,0.3,0.3,0.0,20,4.063156021015102,0.731523760469789,1.5297769386582465,-4.395108788042002,44.642857142857146,1.4841789437456703,1.9475687356791087,7.535370231484019
0.4,0.1,0.2,0.2,15,4.381729413489466,0.7274774523899313,1.6416124560345213,-4.180267868666698,39.02439024390244,1.601959152464984,2.2118732805743164,8.55722863734507
0.5,0.4,0.5,0.2,15,4.178155140726347,0.7243766561293263,1.643730359561848,-4.565046094726433,40.54054054054054,1.571629897733537,1.9292935295767444,7.970327423786075
0.2,0.3,0.4,0.1,10,4.258703065383473,0.7236134386781604,1.7242438636436377,-5.449470934286637,52.17391304347826,1.8576234152542834,1.6480255825952908,8.227053513591088
0.4,0.4,0.3,0.2,20,4.005064787485035,0.7225411414785753,1.631875740802806,-4.167857246783379,43.39622641509434,1.5971031721199647,2.023784419053968,7.461360438274653
0.5,0.2,0.1,0.0,20,4.025730404182992,0.7222278189391712,1.5151386634369466,-4.226393233737258,42.592592592592595,1.5052586117758207,2.0062685587994964,7.5287012275642455
0.4,0.1,0.2,0.0,20,3.946401002743971,0.7206879970259453,1.533479407044944,-4.184226041025774,43.63636363636363,1.4386461444947654,1.9857331852206184,7.302905480621373
0.6,0.1,0.2,0.2,10,4.6783341377281795,0.7206850482825614,1.5312635913031474,-4.296428129267859,42.857142857142854,1.5860886693023626,2.301292009271543,9.579588152545567
0.6,0.2,0.3,0.2,15,4.195739628454032,0.7182706266066348,1.583257249033954,-4.272008873222721,40.0,1.5473616000591783,2.0704990651419375,8.101696108070227
0.3,0.4,0.1,0.2,15,4.139635804049502,0.7181168252490145,1.576820604818869,-4.367745902833741,46.34146341463415,1.6406272325167848,1.9974532082540695,7.929480096620914
0.5,0.4,0.3,0.2,20,3.8487780578087882,0.7169467797967671,1.600466782980662,-4.193355961910051,41.17647058823529,1.5985686806443442,1.9314124002573019,7.044248592289305
0.2,0.4,0.2,0.0,15,4.157343652511591,0.7138016586242238,1.5531779428823964,-4.343389818434417,37.5,1.487358392258444,2.0174323926367075,8.038721991563776
0.2,0.3,0.1,0.1,15,4.2537160316164835,0.7125396334457804,1.6025206810021093,-4.694092102348368,46.15384615384615,1.7199623883055624,1.9109377920263462,8.35730831733396
0.3,0.1,0.2,0.1,10,4.423916169068032,0.7117337510889725,1.5160379685069374,-5.250287002255261,40.0,1.542024881937466,1.7784345626246656,8.907510502321259
0.6,0.2,0.2,0.1,20,3.8690267949922585,0.7114011304752834,1.5345565202369167,-4.148186647787744,40.74074074074074,1.4444332154813,1.9629225369964949,7.168098495882131
0.5,0.4,0.4,0.0,20,3.8451151646703874,0.7096750966371851,1.5589796818126074,-4.430762121295684,44.44444444444444,1.4372509469209231,1.826150233110102,7.112879389024557
0.2,0.4,0.1,0.1,20,3.8249473048624916,0.7083866214831517,1.6205575004713852,-4.188339512834016,44.230769230769226,1.5435821290034455,1.9215137873833945,7.064189353666543
0.5,0.4,0.2,0.2,15,4.042170125222344,0.7082640254254883,1.5782216719811983,-4.237855690916115,40.476190476190474,1.507264341760666,2.0091848199692377,7.746197450054828
0.3,0.2,0.1,0.2,15,4.087681987021585,0.7076000825825528,1.573325204936704,-3.9900920316180977,43.90243902439025,1.5693181116566186,2.1584827031586507,7.897867322281265
0.6,0.1,0.1,0.2,10,4.5028765782413105,0.7075302309355674,1.5170164678212466,-4.261024800623526,42.857142857142854,1.5892780756919969,2.231352821373775,9.22036978757081
0.4,0.2,0.2,0.0,20,3.944333297968994,0.7042082520689906,1.4945344443642787,-4.384713803991048,42.857142857142854,1.421024616562575,1.893923769314992,7.487294377608627
0.4,0.1,0.3,0.2,15,3.940139660338815,0.7040835853822355,1.6296705332211365,-4.1600374309657795,40.54054054054054,1.5109588199816175,1.9940453397267042,7.474854223544589
0.6,0.3,0.1,0.2,10,4.643794360259834,0.7039890188872397,1.5053506719115766,-4.273873372362691,42.857142857142854,1.570069754585009,2.295945041653535,9.730470354803554
0.3,0.2,0.5,0.2,15,4.023373272236785,0.7038718334928211,1.5831426363507606,-4.709992611370895,41.66666666666667,1.6867945864577791,1.7991983791369102,7.740863883751622
0.5,0.4,0.2,0.2,10,4.878819906458132,0.7036460198137857,1.4718338631345238,-4.62839408276875,51.85185185185185,1.8677053598270126,2.2300999560417125,10.504699827365625
0.2,0.4,0.2,0.2,15,4.1159323929844005,0.7033553368126164,1.6497043636186919,-4.555214490352377,41.66666666666667,1.6517619525420066,1.9040469788713899,8.040851440900797
0.3,0.1,0.2,0.1,20,3.861656578939354,0.7030845424798696,1.5857942199030464,-4.150583350542214,40.38461538461539,1.5427755532925564,1.9579767905435808,7.239087195687878
0.5,0.1,0.3,0.0,15,4.029099246857881,0.7030084209202183,1.4475390355450735,-4.252964415255523,41.86046511627907,1.4338212515809727,1.9954374463159148,7.770928292624349
0.4,0.2,0.3,0.1,20,3.767493881246975,0.7023948007744595,1.5757757506640597,-4.145581669010645,40.38461538461539,1.4743552491565282,1.9115995305357723,6.950424745767387
0.6,0.3,0.1,0.0,20,3.9399709101020086,0.7019465587222969,1.4876200066379155,-4.199949129898661,42.592592592592595,1.4952613998469506,1.9750097983006392,7.500407202688127
